id,category,created_at,message,rating,is_read,customer_id
504478,APPLICATION,2023-02-19 23:27:05,Synthetic feedback message 4479; no real customer data.,4,1,105979
504479,PORTAL,2026-08-22 10:18:19,Synthetic feedback message 4480; no real customer data.,5,1,105980
504480,SERVICE,2025-05-20 04:27:17,Synthetic feedback message 4481; no real customer data.,1,0,105981
504481,PAYMENT,2022-08-10 20:48:47,Synthetic feedback message 4482; no real customer data.,2,1,105982
504482,CLAIM,2022-07-11 21:06:22,Synthetic feedback message 4483; no real customer data.,3,1,105983
504483,APPLICATION,2022-11-07 17:30:50,Synthetic feedback message 4484; no real customer data.,4,1,105984
504484,PORTAL,2024-10-19 12:28:55,Synthetic feedback message 4485; no real customer data.,5,0,105985
504485,SERVICE,2025-09-08 06:20:22,Synthetic feedback message 4486; no real customer data.,1,1,105986
504486,PAYMENT,2023-03-11 15:35:01,Synthetic feedback message 4487; no real customer data.,2,1,105987
504487,CLAIM,2023-01-19 11:47:33,Synthetic feedback message 4488; no real customer data.,3,1,105988
504488,APPLICATION,2025-10-23 12:33:34,Synthetic feedback message 4489; no real customer data.,4,0,105989
504489,PORTAL,2021-09-04 12:50:35,Synthetic feedback message 4490; no real customer data.,5,1,105990
504490,SERVICE,2026-02-06 04:30:29,Synthetic feedback message 4491; no real customer data.,1,1,105991
504491,PAYMENT,2023-03-06 10:51:31,Synthetic feedback message 4492; no real customer data.,2,1,105992
504492,CLAIM,2026-07-15 00:19:45,Synthetic feedback message 4493; no real customer data.,3,0,105993
504493,APPLICATION,2025-08-31 14:45:45,Synthetic feedback message 4494; no real customer data.,4,1,105994
504494,PORTAL,2024-10-03 08:37:14,Synthetic feedback message 4495; no real customer data.,5,1,105995
504495,SERVICE,2021-09-01 16:36:39,Synthetic feedback message 4496; no real customer data.,1,1,105996
504496,PAYMENT,2021-10-24 00:54:06,Synthetic feedback message 4497; no real customer data.,2,0,105997
504497,CLAIM,2023-07-27 10:22:48,Synthetic feedback message 4498; no real customer data.,3,1,105998
504498,APPLICATION,2024-03-18 05:29:29,Synthetic feedback message 4499; no real customer data.,4,1,105999
504499,PORTAL,2024-03-02 01:41:04,Synthetic feedback message 4500; no real customer data.,5,1,106000
504500,SERVICE,2024-02-17 02:39:40,Synthetic feedback message 4501; no real customer data.,1,0,106001
504501,PAYMENT,2022-02-21 22:15:53,Synthetic feedback message 4502; no real customer data.,2,1,106002
504502,CLAIM,2024-03-13 00:40:14,Synthetic feedback message 4503; no real customer data.,3,1,106003
504503,APPLICATION,2023-08-15 17:36:31,Synthetic feedback message 4504; no real customer data.,4,1,106004
504504,PORTAL,2024-10-28 23:27:40,Synthetic feedback message 4505; no real customer data.,5,0,106005
504505,SERVICE,2022-09-27 12:12:29,Synthetic feedback message 4506; no real customer data.,1,1,106006
504506,PAYMENT,2022-04-08 15:36:37,Synthetic feedback message 4507; no real customer data.,2,1,106007
504507,CLAIM,2024-05-21 17:16:38,Synthetic feedback message 4508; no real customer data.,3,1,106008
504508,APPLICATION,2025-06-18 07:04:43,Synthetic feedback message 4509; no real customer data.,4,0,106009
504509,PORTAL,2024-10-20 23:29:37,Synthetic feedback message 4510; no real customer data.,5,1,106010
504510,SERVICE,2025-02-08 04:47:54,Synthetic feedback message 4511; no real customer data.,1,1,106011
504511,PAYMENT,2024-05-08 16:33:49,Synthetic feedback message 4512; no real customer data.,2,1,106012
504512,CLAIM,2022-05-15 05:05:29,Synthetic feedback message 4513; no real customer data.,3,0,106013
504513,APPLICATION,2026-04-24 22:29:37,Synthetic feedback message 4514; no real customer data.,4,1,106014
504514,PORTAL,2021-09-02 23:44:05,Synthetic feedback message 4515; no real customer data.,5,1,106015
504515,SERVICE,2025-09-17 12:14:13,Synthetic feedback message 4516; no real customer data.,1,1,106016
504516,PAYMENT,2026-02-05 16:58:10,Synthetic feedback message 4517; no real customer data.,2,0,106017
504517,CLAIM,2025-03-19 22:22:27,Synthetic feedback message 4518; no real customer data.,3,1,106018
504518,APPLICATION,2025-06-16 11:59:12,Synthetic feedback message 4519; no real customer data.,4,1,106019
504519,PORTAL,2026-04-15 07:34:37,Synthetic feedback message 4520; no real customer data.,5,1,106020
504520,SERVICE,2024-10-10 13:13:19,Synthetic feedback message 4521; no real customer data.,1,0,106021
504521,PAYMENT,2023-02-24 10:03:24,Synthetic feedback message 4522; no real customer data.,2,1,106022
504522,CLAIM,2025-01-11 14:33:08,Synthetic feedback message 4523; no real customer data.,3,1,106023
504523,APPLICATION,2025-12-14 12:00:19,Synthetic feedback message 4524; no real customer data.,4,1,106024
504524,PORTAL,2026-03-12 18:32:29,Synthetic feedback message 4525; no real customer data.,5,0,106025
504525,SERVICE,2023-04-03 22:50:00,Synthetic feedback message 4526; no real customer data.,1,1,106026
504526,PAYMENT,2023-02-14 19:15:14,Synthetic feedback message 4527; no real customer data.,2,1,106027
504527,CLAIM,2023-07-08 09:43:10,Synthetic feedback message 4528; no real customer data.,3,1,106028
504528,APPLICATION,2022-06-11 11:39:51,Synthetic feedback message 4529; no real customer data.,4,0,106029
504529,PORTAL,2025-04-16 05:50:12,Synthetic feedback message 4530; no real customer data.,5,1,106030
504530,SERVICE,2022-09-25 11:58:06,Synthetic feedback message 4531; no real customer data.,1,1,106031
504531,PAYMENT,2022-12-15 20:25:41,Synthetic feedback message 4532; no real customer data.,2,1,106032
504532,CLAIM,2023-03-06 12:21:43,Synthetic feedback message 4533; no real customer data.,3,0,106033
504533,APPLICATION,2022-12-14 02:31:17,Synthetic feedback message 4534; no real customer data.,4,1,106034
504534,PORTAL,2024-07-07 22:15:00,Synthetic feedback message 4535; no real customer data.,5,1,106035
504535,SERVICE,2026-04-17 21:25:55,Synthetic feedback message 4536; no real customer data.,1,1,106036
504536,PAYMENT,2026-06-17 01:40:16,Synthetic feedback message 4537; no real customer data.,2,0,106037
504537,CLAIM,2023-10-28 12:04:52,Synthetic feedback message 4538; no real customer data.,3,1,106038
504538,APPLICATION,2026-04-23 19:13:23,Synthetic feedback message 4539; no real customer data.,4,1,106039
504539,PORTAL,2023-05-11 06:42:40,Synthetic feedback message 4540; no real customer data.,5,1,106040
504540,SERVICE,2025-09-26 19:04:14,Synthetic feedback message 4541; no real customer data.,1,0,106041
504541,PAYMENT,2026-01-29 09:42:06,Synthetic feedback message 4542; no real customer data.,2,1,106042
504542,CLAIM,2022-05-26 07:35:50,Synthetic feedback message 4543; no real customer data.,3,1,106043
504543,APPLICATION,2022-05-28 16:21:43,Synthetic feedback message 4544; no real customer data.,4,1,106044
504544,PORTAL,2021-12-18 15:39:18,Synthetic feedback message 4545; no real customer data.,5,0,106045
504545,SERVICE,2026-03-22 21:28:25,Synthetic feedback message 4546; no real customer data.,1,1,106046
504546,PAYMENT,2022-11-21 09:11:48,Synthetic feedback message 4547; no real customer data.,2,1,106047
504547,CLAIM,2022-05-03 18:31:32,Synthetic feedback message 4548; no real customer data.,3,1,106048
504548,APPLICATION,2024-12-30 19:13:50,Synthetic feedback message 4549; no real customer data.,4,0,106049
504549,PORTAL,2023-06-01 08:10:47,Synthetic feedback message 4550; no real customer data.,5,1,106050
504550,SERVICE,2022-06-17 21:59:52,Synthetic feedback message 4551; no real customer data.,1,1,106051
504551,PAYMENT,2026-01-10 11:21:59,Synthetic feedback message 4552; no real customer data.,2,1,106052
504552,CLAIM,2023-09-23 05:30:08,Synthetic feedback message 4553; no real customer data.,3,0,106053
504553,APPLICATION,2023-01-12 15:05:51,Synthetic feedback message 4554; no real customer data.,4,1,106054
504554,PORTAL,2025-09-11 15:54:23,Synthetic feedback message 4555; no real customer data.,5,1,106055
504555,SERVICE,2024-01-04 18:34:18,Synthetic feedback message 4556; no real customer data.,1,1,106056
504556,PAYMENT,2026-07-20 00:53:02,Synthetic feedback message 4557; no real customer data.,2,0,106057
504557,CLAIM,2024-04-02 01:30:28,Synthetic feedback message 4558; no real customer data.,3,1,106058
504558,APPLICATION,2024-01-07 04:49:58,Synthetic feedback message 4559; no real customer data.,4,1,106059
504559,PORTAL,2022-03-09 20:09:52,Synthetic feedback message 4560; no real customer data.,5,1,106060
504560,SERVICE,2023-03-29 18:09:39,Synthetic feedback message 4561; no real customer data.,1,0,106061
504561,PAYMENT,2025-10-21 22:45:44,Synthetic feedback message 4562; no real customer data.,2,1,106062
504562,CLAIM,2023-06-24 18:44:11,Synthetic feedback message 4563; no real customer data.,3,1,106063
504563,APPLICATION,2026-07-01 16:01:52,Synthetic feedback message 4564; no real customer data.,4,1,106064
504564,PORTAL,2022-01-14 06:20:27,Synthetic feedback message 4565; no real customer data.,5,0,106065
504565,SERVICE,2024-12-20 16:26:23,Synthetic feedback message 4566; no real customer data.,1,1,106066
504566,PAYMENT,2026-04-17 11:29:46,Synthetic feedback message 4567; no real customer data.,2,1,106067
504567,CLAIM,2023-10-21 03:01:21,Synthetic feedback message 4568; no real customer data.,3,1,106068
504568,APPLICATION,2024-03-22 04:18:27,Synthetic feedback message 4569; no real customer data.,4,0,106069
504569,PORTAL,2023-12-02 16:35:52,Synthetic feedback message 4570; no real customer data.,5,1,106070
504570,SERVICE,2024-08-26 17:55:38,Synthetic feedback message 4571; no real customer data.,1,1,106071
504571,PAYMENT,2023-02-28 04:12:03,Synthetic feedback message 4572; no real customer data.,2,1,106072
504572,CLAIM,2025-10-28 21:00:04,Synthetic feedback message 4573; no real customer data.,3,0,106073
504573,APPLICATION,2022-05-09 00:14:12,Synthetic feedback message 4574; no real customer data.,4,1,106074
504574,PORTAL,2025-01-03 09:41:21,Synthetic feedback message 4575; no real customer data.,5,1,106075
504575,SERVICE,2022-06-28 05:09:26,Synthetic feedback message 4576; no real customer data.,1,1,106076
504576,PAYMENT,2024-06-20 15:36:04,Synthetic feedback message 4577; no real customer data.,2,0,106077
504577,CLAIM,2021-11-11 10:24:06,Synthetic feedback message 4578; no real customer data.,3,1,106078
504578,APPLICATION,2025-08-29 01:11:44,Synthetic feedback message 4579; no real customer data.,4,1,106079
504579,PORTAL,2026-04-02 12:27:05,Synthetic feedback message 4580; no real customer data.,5,1,106080
504580,SERVICE,2024-04-23 08:20:02,Synthetic feedback message 4581; no real customer data.,1,0,106081
504581,PAYMENT,2023-12-09 10:24:53,Synthetic feedback message 4582; no real customer data.,2,1,106082
504582,CLAIM,2021-12-02 10:39:34,Synthetic feedback message 4583; no real customer data.,3,1,106083
504583,APPLICATION,2023-09-27 02:25:39,Synthetic feedback message 4584; no real customer data.,4,1,106084
504584,PORTAL,2022-07-12 02:59:42,Synthetic feedback message 4585; no real customer data.,5,0,106085
504585,SERVICE,2023-02-13 18:02:06,Synthetic feedback message 4586; no real customer data.,1,1,106086
504586,PAYMENT,2021-09-20 10:39:19,Synthetic feedback message 4587; no real customer data.,2,1,106087
504587,CLAIM,2023-05-21 17:13:48,Synthetic feedback message 4588; no real customer data.,3,1,106088
504588,APPLICATION,2024-08-11 18:02:38,Synthetic feedback message 4589; no real customer data.,4,0,106089
504589,PORTAL,2021-10-20 19:42:00,Synthetic feedback message 4590; no real customer data.,5,1,106090
504590,SERVICE,2023-12-03 14:19:10,Synthetic feedback message 4591; no real customer data.,1,1,106091
504591,PAYMENT,2021-11-25 19:17:23,Synthetic feedback message 4592; no real customer data.,2,1,106092
504592,CLAIM,2025-05-01 00:18:40,Synthetic feedback message 4593; no real customer data.,3,0,106093
504593,APPLICATION,2023-10-03 03:07:42,Synthetic feedback message 4594; no real customer data.,4,1,106094
504594,PORTAL,2021-09-17 01:50:34,Synthetic feedback message 4595; no real customer data.,5,1,106095
504595,SERVICE,2022-03-14 02:38:44,Synthetic feedback message 4596; no real customer data.,1,1,106096
504596,PAYMENT,2021-12-18 13:11:32,Synthetic feedback message 4597; no real customer data.,2,0,106097
504597,CLAIM,2023-08-31 02:49:47,Synthetic feedback message 4598; no real customer data.,3,1,106098
504598,APPLICATION,2026-01-24 07:54:43,Synthetic feedback message 4599; no real customer data.,4,1,106099
504599,PORTAL,2024-08-21 15:37:16,Synthetic feedback message 4600; no real customer data.,5,1,106100
504600,SERVICE,2025-09-24 01:53:33,Synthetic feedback message 4601; no real customer data.,1,0,106101
504601,PAYMENT,2022-05-18 04:21:45,Synthetic feedback message 4602; no real customer data.,2,1,106102
504602,CLAIM,2021-12-04 11:36:00,Synthetic feedback message 4603; no real customer data.,3,1,106103
504603,APPLICATION,2023-11-20 10:49:01,Synthetic feedback message 4604; no real customer data.,4,1,106104
504604,PORTAL,2024-10-30 14:12:59,Synthetic feedback message 4605; no real customer data.,5,0,106105
504605,SERVICE,2025-02-15 21:47:47,Synthetic feedback message 4606; no real customer data.,1,1,106106
504606,PAYMENT,2023-12-19 04:38:47,Synthetic feedback message 4607; no real customer data.,2,1,106107
504607,CLAIM,2026-06-16 23:29:43,Synthetic feedback message 4608; no real customer data.,3,1,106108
504608,APPLICATION,2026-01-02 07:25:18,Synthetic feedback message 4609; no real customer data.,4,0,106109
504609,PORTAL,2023-08-13 13:42:09,Synthetic feedback message 4610; no real customer data.,5,1,106110
504610,SERVICE,2026-04-08 00:47:40,Synthetic feedback message 4611; no real customer data.,1,1,106111
504611,PAYMENT,2023-04-28 21:44:21,Synthetic feedback message 4612; no real customer data.,2,1,106112
504612,CLAIM,2022-09-07 05:27:11,Synthetic feedback message 4613; no real customer data.,3,0,106113
504613,APPLICATION,2024-01-18 16:24:30,Synthetic feedback message 4614; no real customer data.,4,1,106114
504614,PORTAL,2022-12-16 08:22:39,Synthetic feedback message 4615; no real customer data.,5,1,106115
504615,SERVICE,2022-12-05 16:32:08,Synthetic feedback message 4616; no real customer data.,1,1,106116
504616,PAYMENT,2022-10-05 23:09:06,Synthetic feedback message 4617; no real customer data.,2,0,106117
504617,CLAIM,2022-07-09 08:16:54,Synthetic feedback message 4618; no real customer data.,3,1,106118
504618,APPLICATION,2024-03-05 00:38:36,Synthetic feedback message 4619; no real customer data.,4,1,106119
504619,PORTAL,2025-10-16 13:53:53,Synthetic feedback message 4620; no real customer data.,5,1,106120
504620,SERVICE,2024-09-12 23:08:05,Synthetic feedback message 4621; no real customer data.,1,0,106121
504621,PAYMENT,2024-08-30 19:11:03,Synthetic feedback message 4622; no real customer data.,2,1,106122
504622,CLAIM,2023-01-23 02:07:09,Synthetic feedback message 4623; no real customer data.,3,1,106123
504623,APPLICATION,2021-11-01 05:02:10,Synthetic feedback message 4624; no real customer data.,4,1,106124
504624,PORTAL,2026-03-02 23:35:24,Synthetic feedback message 4625; no real customer data.,5,0,106125
504625,SERVICE,2021-10-20 04:52:48,Synthetic feedback message 4626; no real customer data.,1,1,106126
504626,PAYMENT,2023-12-02 13:54:25,Synthetic feedback message 4627; no real customer data.,2,1,106127
504627,CLAIM,2024-02-09 12:43:03,Synthetic feedback message 4628; no real customer data.,3,1,106128
504628,APPLICATION,2025-04-03 12:43:08,Synthetic feedback message 4629; no real customer data.,4,0,106129
504629,PORTAL,2022-08-25 14:37:16,Synthetic feedback message 4630; no real customer data.,5,1,106130
504630,SERVICE,2021-12-27 20:47:35,Synthetic feedback message 4631; no real customer data.,1,1,106131
504631,PAYMENT,2023-05-08 19:53:37,Synthetic feedback message 4632; no real customer data.,2,1,106132
504632,CLAIM,2022-01-07 10:28:25,Synthetic feedback message 4633; no real customer data.,3,0,106133
504633,APPLICATION,2022-04-05 12:28:41,Synthetic feedback message 4634; no real customer data.,4,1,106134
504634,PORTAL,2022-11-28 20:06:41,Synthetic feedback message 4635; no real customer data.,5,1,106135
504635,SERVICE,2026-07-01 14:21:11,Synthetic feedback message 4636; no real customer data.,1,1,106136
504636,PAYMENT,2025-08-13 18:27:03,Synthetic feedback message 4637; no real customer data.,2,0,106137
