employee_id,department,job_title,years_experience,performance_score,base_salary,allowances,overtime_hours,bonus,tax_rate,pension_rate,net_salary,record_month,synthetic
SYN-EMP-003659,IT,Team Lead,4,1.9,587000.00,46960.00,8,23480.00,9,2,531396.91,2021-10,True
SYN-EMP-003660,Sales,Manager,5,2.0,680000.00,54400.00,9,34000.00,10,2,623151.70,2021-09,True
SYN-EMP-003661,Claims,Assistant,6,2.1,448000.00,35840.00,10,0.00,5,2,379849.70,2026-08,True
SYN-EMP-003662,Policy,Officer,7,2.2,541000.00,43280.00,11,5410.00,6,2,464165.04,2026-07,True
SYN-EMP-003663,Finance,Senior Officer,8,2.3,634000.00,50720.00,12,12680.00,7,2,589261.88,2026-06,True
SYN-EMP-003664,Customer Service,Team Lead,9,2.4,727000.00,58160.00,13,21810.00,8,2,638865.69,2026-05,True
SYN-EMP-003665,IT,Manager,10,2.5,820000.00,65600.00,14,32800.00,9,2,757142.81,2026-04,True
SYN-EMP-003666,Sales,Assistant,11,2.6,588000.00,47040.00,15,29400.00,10,2,536229.63,2026-03,True
SYN-EMP-003667,Claims,Officer,12,2.7,681000.00,54480.00,16,0.00,5,2,620276.70,2026-02,True
SYN-EMP-003668,Policy,Senior Officer,13,2.8,774000.00,61920.00,17,7740.00,6,2,682517.35,2026-01,True
SYN-EMP-003669,Finance,Team Lead,14,2.9,867000.00,69360.00,18,17340.00,7,2,769483.67,2025-12,True
SYN-EMP-003670,Customer Service,Manager,15,3.0,960000.00,76800.00,19,28800.00,8,2,886593.75,2025-11,True
SYN-EMP-003671,IT,Assistant,16,3.1,728000.00,58240.00,20,29120.00,9,2,642927.29,2025-10,True
SYN-EMP-003672,Sales,Officer,17,3.2,821000.00,65680.00,21,41050.00,10,2,756611.55,2025-09,True
SYN-EMP-003673,Claims,Senior Officer,18,3.3,914000.00,73120.00,22,0.00,5,2,821829.00,2025-08,True
SYN-EMP-003674,Policy,Team Lead,19,3.4,1007000.00,80560.00,23,10070.00,6,2,913780.83,2025-07,True
SYN-EMP-003675,Finance,Manager,20,3.5,1100000.00,88000.00,24,22000.00,7,2,995430.85,2025-06,True
SYN-EMP-003676,Customer Service,Assistant,0,3.6,280000.00,22400.00,0,8400.00,8,2,259633.55,2025-05,True
SYN-EMP-003677,IT,Officer,1,3.7,373000.00,29840.00,1,14920.00,9,2,352936.46,2025-04,True
SYN-EMP-003678,Sales,Senior Officer,2,3.8,466000.00,37280.00,2,23300.00,10,2,413917.43,2025-03,True
SYN-EMP-003679,Claims,Team Lead,3,3.9,559000.00,44720.00,3,0.00,5,2,532733.94,2025-02,True
SYN-EMP-003680,Policy,Manager,4,4.0,652000.00,52160.00,4,6520.00,6,2,629440.13,2025-01,True
SYN-EMP-003681,Finance,Assistant,5,4.1,420000.00,33600.00,5,8400.00,7,2,403281.64,2024-12,True
SYN-EMP-003682,Customer Service,Officer,6,4.2,513000.00,41040.00,6,15390.00,8,2,487076.09,2024-11,True
SYN-EMP-003683,IT,Senior Officer,7,4.3,606000.00,48480.00,7,24240.00,9,2,549626.13,2024-10,True
SYN-EMP-003684,Sales,Team Lead,8,4.4,699000.00,55920.00,8,34950.00,10,2,652679.25,2024-09,True
SYN-EMP-003685,Claims,Manager,9,4.5,792000.00,63360.00,9,0.00,5,2,737437.25,2024-08,True
SYN-EMP-003686,Policy,Assistant,10,4.6,560000.00,44800.00,10,5600.00,6,2,529491.87,2024-07,True
SYN-EMP-003687,Finance,Officer,11,4.7,653000.00,52240.00,11,13060.00,7,2,619453.75,2024-06,True
SYN-EMP-003688,Customer Service,Senior Officer,12,4.8,746000.00,59680.00,12,22380.00,8,2,696826.84,2024-05,True
SYN-EMP-003689,IT,Team Lead,13,4.9,839000.00,67120.00,13,33560.00,9,2,778074.07,2024-04,True
SYN-EMP-003690,Sales,Manager,14,5.0,932000.00,74560.00,14,46600.00,10,2,874218.50,2024-03,True
SYN-EMP-003691,Claims,Assistant,15,1.0,700000.00,56000.00,15,0.00,5,2,614246.13,2024-02,True
SYN-EMP-003692,Policy,Officer,16,1.1,793000.00,63440.00,16,7930.00,6,2,717552.53,2024-01,True
SYN-EMP-003693,Finance,Senior Officer,17,1.2,886000.00,70880.00,17,17720.00,7,2,778165.52,2023-12,True
SYN-EMP-003694,Customer Service,Team Lead,18,1.3,979000.00,78320.00,18,29370.00,8,2,881464.81,2023-11,True
SYN-EMP-003695,IT,Manager,19,1.4,1072000.00,85760.00,19,42880.00,9,2,951435.23,2023-10,True
SYN-EMP-003696,Sales,Assistant,20,1.5,840000.00,67200.00,20,42000.00,10,2,767984.09,2023-09,True
SYN-EMP-003697,Claims,Officer,0,1.6,345000.00,27600.00,21,0.00,5,2,325320.58,2023-08,True
SYN-EMP-003698,Policy,Senior Officer,1,1.7,438000.00,35040.00,22,4380.00,6,2,411843.60,2023-07,True
SYN-EMP-003699,Finance,Team Lead,2,1.8,531000.00,42480.00,23,10620.00,7,2,473008.74,2023-06,True
SYN-EMP-003700,Customer Service,Manager,3,1.9,624000.00,49920.00,24,18720.00,8,2,542623.44,2023-05,True
SYN-EMP-003701,IT,Assistant,4,2.0,392000.00,31360.00,0,15680.00,9,2,341031.15,2023-04,True
SYN-EMP-003702,Sales,Officer,5,2.1,485000.00,38800.00,1,24250.00,10,2,425087.52,2023-03,True
SYN-EMP-003703,Claims,Senior Officer,6,2.2,578000.00,46240.00,2,0.00,5,2,498945.34,2023-02,True
SYN-EMP-003704,Policy,Team Lead,7,2.3,671000.00,53680.00,3,6710.00,6,2,594389.09,2023-01,True
SYN-EMP-003705,Finance,Manager,8,2.4,764000.00,61120.00,4,15280.00,7,2,683703.36,2022-12,True
SYN-EMP-003706,Customer Service,Assistant,9,2.5,532000.00,42560.00,5,15960.00,8,2,463082.76,2022-11,True
SYN-EMP-003707,IT,Officer,10,2.6,625000.00,50000.00,6,25000.00,9,2,588871.76,2022-10,True
SYN-EMP-003708,Sales,Senior Officer,11,2.7,718000.00,57440.00,7,35900.00,10,2,650233.90,2022-09,True
SYN-EMP-003709,Claims,Team Lead,12,2.8,811000.00,64880.00,8,0.00,5,2,743857.81,2022-08,True
SYN-EMP-003710,Policy,Manager,13,2.9,904000.00,72320.00,9,9040.00,6,2,839974.29,2022-07,True
SYN-EMP-003711,Finance,Assistant,14,3.0,672000.00,53760.00,10,13440.00,7,2,630457.53,2022-06,True
SYN-EMP-003712,Customer Service,Officer,15,3.1,765000.00,61200.00,11,22950.00,8,2,681239.88,2022-05,True
SYN-EMP-003713,IT,Senior Officer,16,3.2,858000.00,68640.00,12,34320.00,9,2,808570.53,2022-04,True
SYN-EMP-003714,Sales,Team Lead,17,3.3,951000.00,76080.00,13,47550.00,10,2,869594.90,2022-03,True
SYN-EMP-003715,Claims,Manager,18,3.4,1044000.00,83520.00,14,0.00,5,2,984133.47,2022-02,True
SYN-EMP-003716,Policy,Assistant,19,3.5,812000.00,64960.00,15,8120.00,6,2,766206.61,2022-01,True
SYN-EMP-003717,Finance,Officer,20,3.6,905000.00,72400.00,16,18100.00,7,2,824105.54,2021-12,True
SYN-EMP-003718,Customer Service,Senior Officer,0,3.7,410000.00,32800.00,17,12300.00,8,2,371287.28,2021-11,True
SYN-EMP-003719,IT,Team Lead,1,3.8,503000.00,40240.00,18,20120.00,9,2,481244.54,2021-10,True
SYN-EMP-003720,Sales,Manager,2,3.9,596000.00,47680.00,19,29800.00,10,2,559597.53,2021-09,True
SYN-EMP-003721,Claims,Assistant,3,4.0,364000.00,29120.00,20,0.00,5,2,354190.00,2026-08,True
SYN-EMP-003722,Policy,Officer,4,4.1,457000.00,36560.00,21,4570.00,6,2,426224.47,2026-07,True
SYN-EMP-003723,Finance,Senior Officer,5,4.2,550000.00,44000.00,22,11000.00,7,2,499665.33,2026-06,True
SYN-EMP-003724,Customer Service,Team Lead,6,4.3,643000.00,51440.00,23,19290.00,8,2,602028.47,2026-05,True
SYN-EMP-003725,IT,Manager,7,4.4,736000.00,58880.00,24,29440.00,9,2,713362.88,2026-04,True
SYN-EMP-003726,Sales,Assistant,8,4.5,504000.00,40320.00,0,25200.00,10,2,487455.05,2026-03,True
SYN-EMP-003727,Claims,Officer,9,4.6,597000.00,47760.00,1,0.00,5,2,580587.02,2026-02,True
SYN-EMP-003728,Policy,Senior Officer,10,4.7,690000.00,55200.00,2,6900.00,6,2,646275.39,2026-01,True
SYN-EMP-003729,Finance,Team Lead,11,4.8,783000.00,62640.00,3,15660.00,7,2,736812.20,2025-12,True
SYN-EMP-003730,Customer Service,Manager,12,4.9,876000.00,70080.00,4,26280.00,8,2,838715.56,2025-11,True
SYN-EMP-003731,IT,Assistant,13,5.0,644000.00,51520.00,5,25760.00,9,2,608930.09,2025-10,True
SYN-EMP-003732,Sales,Officer,14,1.0,737000.00,58960.00,6,36850.00,10,2,671960.49,2025-09,True
SYN-EMP-003733,Claims,Senior Officer,15,1.1,830000.00,66400.00,7,0.00,5,2,727799.61,2025-08,True
SYN-EMP-003734,Policy,Team Lead,16,1.2,923000.00,73840.00,8,9230.00,6,2,811262.72,2025-07,True
SYN-EMP-003735,Finance,Manager,17,1.3,1016000.00,81280.00,9,20320.00,7,2,902109.35,2025-06,True
SYN-EMP-003736,Customer Service,Assistant,18,1.4,784000.00,62720.00,10,23520.00,8,2,699085.23,2025-05,True
SYN-EMP-003737,IT,Officer,19,1.5,877000.00,70160.00,11,35080.00,9,2,801057.01,2025-04,True
SYN-EMP-003738,Sales,Senior Officer,20,1.6,970000.00,77600.00,12,48500.00,10,2,874221.09,2025-03,True
SYN-EMP-003739,Claims,Team Lead,0,1.7,475000.00,38000.00,13,0.00,5,2,411603.04,2025-02,True
SYN-EMP-003740,Policy,Manager,1,1.8,568000.00,45440.00,14,5680.00,6,2,500118.50,2025-01,True
SYN-EMP-003741,Finance,Assistant,2,1.9,336000.00,26880.00,15,6720.00,7,2,306958.05,2024-12,True
SYN-EMP-003742,Customer Service,Officer,3,2.0,429000.00,34320.00,16,12870.00,8,2,363505.34,2024-11,True
SYN-EMP-003743,IT,Senior Officer,4,2.1,522000.00,41760.00,17,20880.00,9,2,484209.40,2024-10,True
SYN-EMP-003744,Sales,Team Lead,5,2.2,615000.00,49200.00,18,30750.00,10,2,575900.75,2024-09,True
SYN-EMP-003745,Claims,Manager,6,2.3,708000.00,56640.00,19,0.00,5,2,613766.15,2024-08,True
SYN-EMP-003746,Policy,Assistant,7,2.4,476000.00,38080.00,20,4760.00,6,2,440699.69,2024-07,True
SYN-EMP-003747,Finance,Officer,8,2.5,569000.00,45520.00,21,11380.00,7,2,539460.64,2024-06,True
SYN-EMP-003748,Customer Service,Senior Officer,9,2.6,662000.00,52960.00,22,19860.00,8,2,603104.86,2024-05,True
SYN-EMP-003749,IT,Team Lead,10,2.7,755000.00,60400.00,23,30200.00,9,2,696787.02,2024-04,True
SYN-EMP-003750,Sales,Manager,11,2.8,848000.00,67840.00,24,42400.00,10,2,766850.40,2024-03,True
SYN-EMP-003751,Claims,Assistant,12,2.9,616000.00,49280.00,0,0.00,5,2,551291.92,2024-02,True
SYN-EMP-003752,Policy,Officer,13,3.0,709000.00,56720.00,1,7090.00,6,2,636903.36,2024-01,True
SYN-EMP-003753,Finance,Senior Officer,14,3.1,802000.00,64160.00,2,16040.00,7,2,750790.20,2023-12,True
SYN-EMP-003754,Customer Service,Team Lead,15,3.2,895000.00,71600.00,3,26850.00,8,2,841275.17,2023-11,True
SYN-EMP-003755,IT,Manager,16,3.3,988000.00,79040.00,4,39520.00,9,2,920859.90,2023-10,True
SYN-EMP-003756,Sales,Assistant,17,3.4,756000.00,60480.00,5,37800.00,10,2,684768.75,2023-09,True
SYN-EMP-003757,Claims,Officer,18,3.5,849000.00,67920.00,6,0.00,5,2,805561.21,2023-08,True
SYN-EMP-003758,Policy,Senior Officer,19,3.6,942000.00,75360.00,7,9420.00,6,2,868943.27,2023-07,True
SYN-EMP-003759,Finance,Team Lead,20,3.7,1035000.00,82800.00,8,20700.00,7,2,978711.25,2023-06,True
SYN-EMP-003760,Customer Service,Manager,0,3.8,540000.00,43200.00,9,16200.00,8,2,488902.00,2023-05,True
SYN-EMP-003761,IT,Assistant,1,3.9,308000.00,24640.00,10,12320.00,9,2,281715.23,2023-04,True
SYN-EMP-003762,Sales,Officer,2,4.0,401000.00,32080.00,11,20050.00,10,2,349568.89,2023-03,True
SYN-EMP-003763,Claims,Senior Officer,3,4.1,494000.00,39520.00,12,0.00,5,2,461832.90,2023-02,True
SYN-EMP-003764,Policy,Team Lead,4,4.2,587000.00,46960.00,13,5870.00,6,2,546291.55,2023-01,True
SYN-EMP-003765,Finance,Manager,5,4.3,680000.00,54400.00,14,13600.00,7,2,647735.20,2022-12,True
SYN-EMP-003766,Customer Service,Assistant,6,4.4,448000.00,35840.00,15,13440.00,8,2,436917.27,2022-11,True
SYN-EMP-003767,IT,Officer,7,4.5,541000.00,43280.00,16,21640.00,9,2,512207.61,2022-10,True
SYN-EMP-003768,Sales,Senior Officer,8,4.6,634000.00,50720.00,17,31700.00,10,2,579743.84,2022-09,True
SYN-EMP-003769,Claims,Team Lead,9,4.7,727000.00,58160.00,18,0.00,5,2,662531.34,2022-08,True
SYN-EMP-003770,Policy,Manager,10,4.8,820000.00,65600.00,19,8200.00,6,2,785624.47,2022-07,True
SYN-EMP-003771,Finance,Assistant,11,4.9,588000.00,47040.00,20,11760.00,7,2,574603.75,2022-06,True
SYN-EMP-003772,Customer Service,Officer,12,5.0,681000.00,54480.00,21,20430.00,8,2,637242.85,2022-05,True
SYN-EMP-003773,IT,Senior Officer,13,1.0,774000.00,61920.00,22,30960.00,9,2,656378.50,2022-04,True
SYN-EMP-003774,Sales,Team Lead,14,1.1,867000.00,69360.00,23,43350.00,10,2,758818.11,2022-03,True
SYN-EMP-003775,Claims,Manager,15,1.2,960000.00,76800.00,24,0.00,5,2,853276.65,2022-02,True
SYN-EMP-003776,Policy,Assistant,16,1.3,728000.00,58240.00,0,7280.00,6,2,664225.42,2022-01,True
SYN-EMP-003777,Finance,Officer,17,1.4,821000.00,65680.00,1,16420.00,7,2,733681.12,2021-12,True
SYN-EMP-003778,Customer Service,Senior Officer,18,1.5,914000.00,73120.00,2,27420.00,8,2,796148.53,2021-11,True
SYN-EMP-003779,IT,Team Lead,19,1.6,1007000.00,80560.00,3,40280.00,9,2,894070.72,2021-10,True
SYN-EMP-003780,Sales,Manager,20,1.7,1100000.00,88000.00,4,55000.00,10,2,971247.94,2021-09,True
SYN-EMP-003781,Claims,Assistant,0,1.8,280000.00,22400.00,5,0.00,5,2,274166.17,2026-08,True
SYN-EMP-003782,Policy,Officer,1,1.9,373000.00,29840.00,6,3730.00,6,2,334603.72,2026-07,True
SYN-EMP-003783,Finance,Senior Officer,2,2.0,466000.00,37280.00,7,9320.00,7,2,395298.63,2026-06,True
SYN-EMP-003784,Customer Service,Team Lead,3,2.1,559000.00,44720.00,8,16770.00,8,2,505588.40,2026-05,True
SYN-EMP-003785,IT,Manager,4,2.2,652000.00,52160.00,9,26080.00,9,2,601622.81,2026-04,True
SYN-EMP-003786,Sales,Assistant,5,2.3,420000.00,33600.00,10,21000.00,10,2,384691.06,2026-03,True
SYN-EMP-003787,Claims,Officer,6,2.4,513000.00,41040.00,11,0.00,5,2,467132.78,2026-02,True
SYN-EMP-003788,Policy,Senior Officer,7,2.5,606000.00,48480.00,12,6060.00,6,2,539184.98,2026-01,True
SYN-EMP-003789,Finance,Team Lead,8,2.6,699000.00,55920.00,13,13980.00,7,2,653546.26,2025-12,True
SYN-EMP-003790,Customer Service,Manager,9,2.7,792000.00,63360.00,14,23760.00,8,2,698648.49,2025-11,True
SYN-EMP-003791,IT,Assistant,10,2.8,560000.00,44800.00,15,22400.00,9,2,509985.17,2025-10,True
SYN-EMP-003792,Sales,Officer,11,2.9,653000.00,52240.00,16,32650.00,10,2,600177.46,2025-09,True
SYN-EMP-003793,Claims,Senior Officer,12,3.0,746000.00,59680.00,17,0.00,5,2,690658.50,2025-08,True
SYN-EMP-003794,Policy,Team Lead,13,3.1,839000.00,67120.00,18,8390.00,6,2,779646.28,2025-07,True
SYN-EMP-003795,Finance,Manager,14,3.2,932000.00,74560.00,19,18640.00,7,2,848083.05,2025-06,True
SYN-EMP-003796,Customer Service,Assistant,15,3.3,700000.00,56000.00,20,21000.00,8,2,661769.05,2025-05,True
SYN-EMP-003797,IT,Officer,16,3.4,793000.00,63440.00,21,31720.00,9,2,740041.76,2025-04,True
SYN-EMP-003798,Sales,Senior Officer,17,3.5,886000.00,70880.00,22,44300.00,10,2,822976.11,2025-03,True
SYN-EMP-003799,Claims,Team Lead,18,3.6,979000.00,78320.00,23,0.00,5,2,886482.09,2025-02,True
SYN-EMP-003800,Policy,Manager,19,3.7,1072000.00,85760.00,24,10720.00,6,2,1001991.78,2025-01,True
SYN-EMP-003801,Finance,Assistant,20,3.8,840000.00,67200.00,0,16800.00,7,2,776147.38,2024-12,True
SYN-EMP-003802,Customer Service,Officer,0,3.9,345000.00,27600.00,1,10350.00,8,2,320262.10,2024-11,True
SYN-EMP-003803,IT,Senior Officer,1,4.0,438000.00,35040.00,2,17520.00,9,2,412091.66,2024-10,True
SYN-EMP-003804,Sales,Team Lead,2,4.1,531000.00,42480.00,3,26550.00,10,2,505396.66,2024-09,True
SYN-EMP-003805,Claims,Manager,3,4.2,624000.00,49920.00,4,0.00,5,2,586617.23,2024-08,True
SYN-EMP-003806,Policy,Assistant,4,4.3,392000.00,31360.00,5,3920.00,6,2,387942.44,2024-07,True
SYN-EMP-003807,Finance,Officer,5,4.4,485000.00,38800.00,6,9700.00,7,2,459980.99,2024-06,True
SYN-EMP-003808,Customer Service,Senior Officer,6,4.5,578000.00,46240.00,7,17340.00,8,2,535327.42,2024-05,True
SYN-EMP-003809,IT,Team Lead,7,4.6,671000.00,53680.00,8,26840.00,9,2,625374.62,2024-04,True
SYN-EMP-003810,Sales,Manager,8,4.7,764000.00,61120.00,9,38200.00,10,2,722946.87,2024-03,True
SYN-EMP-003811,Claims,Assistant,9,4.8,532000.00,42560.00,10,0.00,5,2,483745.91,2024-02,True
SYN-EMP-003812,Policy,Officer,10,4.9,625000.00,50000.00,11,6250.00,6,2,593152.84,2024-01,True
SYN-EMP-003813,Finance,Senior Officer,11,5.0,718000.00,57440.00,12,14360.00,7,2,705751.23,2023-12,True
SYN-EMP-003814,Customer Service,Team Lead,12,1.0,811000.00,64880.00,13,24330.00,8,2,729984.20,2023-11,True
SYN-EMP-003815,IT,Manager,13,1.1,904000.00,72320.00,14,36160.00,9,2,808816.43,2023-10,True
SYN-EMP-003816,Sales,Assistant,14,1.2,672000.00,53760.00,15,33600.00,10,2,611224.05,2023-09,True
SYN-EMP-003817,Claims,Officer,15,1.3,765000.00,61200.00,16,0.00,5,2,686027.56,2023-08,True
SYN-EMP-003818,Policy,Senior Officer,16,1.4,858000.00,68640.00,17,8580.00,6,2,776300.11,2023-07,True
SYN-EMP-003819,Finance,Team Lead,17,1.5,951000.00,76080.00,18,19020.00,7,2,861184.33,2023-06,True
SYN-EMP-003820,Customer Service,Manager,18,1.6,1044000.00,83520.00,19,31320.00,8,2,903621.87,2023-05,True
SYN-EMP-003821,IT,Assistant,19,1.7,812000.00,64960.00,20,32480.00,9,2,714609.94,2023-04,True
SYN-EMP-003822,Sales,Officer,20,1.8,905000.00,72400.00,21,45250.00,10,2,818700.24,2023-03,True
SYN-EMP-003823,Claims,Senior Officer,0,1.9,410000.00,32800.00,22,0.00,5,2,379496.04,2023-02,True
SYN-EMP-003824,Policy,Team Lead,1,2.0,503000.00,40240.00,23,5030.00,6,2,427154.07,2023-01,True
SYN-EMP-003825,Finance,Manager,2,2.1,596000.00,47680.00,24,11920.00,7,2,554520.83,2022-12,True
SYN-EMP-003826,Customer Service,Assistant,3,2.2,364000.00,29120.00,0,10920.00,8,2,349508.63,2022-11,True
SYN-EMP-003827,IT,Officer,4,2.3,457000.00,36560.00,1,18280.00,9,2,401948.87,2022-10,True
SYN-EMP-003828,Sales,Senior Officer,5,2.4,550000.00,44000.00,2,27500.00,10,2,519698.18,2022-09,True
SYN-EMP-003829,Claims,Team Lead,6,2.5,643000.00,51440.00,3,0.00,5,2,567756.01,2022-08,True
SYN-EMP-003830,Policy,Manager,7,2.6,736000.00,58880.00,4,7360.00,6,2,677854.81,2022-07,True
SYN-EMP-003831,Finance,Assistant,8,2.7,504000.00,40320.00,5,10080.00,7,2,467141.52,2022-06,True
SYN-EMP-003832,Customer Service,Officer,9,2.8,597000.00,47760.00,6,17910.00,8,2,542135.19,2022-05,True
SYN-EMP-003833,IT,Senior Officer,10,2.9,690000.00,55200.00,7,27600.00,9,2,649762.90,2022-04,True
SYN-EMP-003834,Sales,Team Lead,11,3.0,783000.00,62640.00,8,39150.00,10,2,714837.11,2022-03,True
SYN-EMP-003835,Claims,Manager,12,3.1,876000.00,70080.00,9,0.00,5,2,784355.86,2022-02,True
SYN-EMP-003836,Policy,Assistant,13,3.2,644000.00,51520.00,10,6440.00,6,2,613036.21,2022-01,True
SYN-EMP-003837,Finance,Officer,14,3.3,737000.00,58960.00,11,14740.00,7,2,673134.73,2021-12,True
SYN-EMP-003838,Customer Service,Senior Officer,15,3.4,830000.00,66400.00,12,24900.00,8,2,773207.75,2021-11,True
SYN-EMP-003839,IT,Team Lead,16,3.5,923000.00,73840.00,13,36920.00,9,2,867663.75,2021-10,True
SYN-EMP-003840,Sales,Manager,17,3.6,1016000.00,81280.00,14,50800.00,10,2,933252.03,2021-09,True
SYN-EMP-003841,Claims,Assistant,18,3.7,784000.00,62720.00,15,0.00,5,2,717026.77,2026-08,True
SYN-EMP-003842,Policy,Officer,19,3.8,877000.00,70160.00,16,8770.00,6,2,789799.31,2026-07,True
SYN-EMP-003843,Finance,Senior Officer,20,3.9,970000.00,77600.00,17,19400.00,7,2,878603.45,2026-06,True
SYN-EMP-003844,Customer Service,Team Lead,0,4.0,475000.00,38000.00,18,14250.00,8,2,444018.44,2026-05,True
SYN-EMP-003845,IT,Manager,1,4.1,568000.00,45440.00,19,22720.00,9,2,507102.36,2026-04,True
SYN-EMP-003846,Sales,Assistant,2,4.2,336000.00,26880.00,20,16800.00,10,2,302413.90,2026-03,True
SYN-EMP-003847,Claims,Officer,3,4.3,429000.00,34320.00,21,0.00,5,2,393172.17,2026-02,True
SYN-EMP-003848,Policy,Senior Officer,4,4.4,522000.00,41760.00,22,5220.00,6,2,471168.01,2026-01,True
SYN-EMP-003849,Finance,Team Lead,5,4.5,615000.00,49200.00,23,12300.00,7,2,578506.39,2025-12,True
SYN-EMP-003850,Customer Service,Manager,6,4.6,708000.00,56640.00,24,21240.00,8,2,681869.54,2025-11,True
SYN-EMP-003851,IT,Assistant,7,4.7,476000.00,38080.00,0,19040.00,9,2,468533.83,2025-10,True
SYN-EMP-003852,Sales,Officer,8,4.8,569000.00,45520.00,1,28450.00,10,2,552621.45,2025-09,True
SYN-EMP-003853,Claims,Senior Officer,9,4.9,662000.00,52960.00,2,0.00,5,2,617852.39,2025-08,True
SYN-EMP-003854,Policy,Team Lead,10,5.0,755000.00,60400.00,3,7550.00,6,2,713249.40,2025-07,True
SYN-EMP-003855,Finance,Manager,11,1.0,848000.00,67840.00,4,16960.00,7,2,722595.75,2025-06,True
SYN-EMP-003856,Customer Service,Assistant,12,1.1,616000.00,49280.00,5,18480.00,8,2,549987.91,2025-05,True
SYN-EMP-003857,IT,Officer,13,1.2,709000.00,56720.00,6,28360.00,9,2,602703.78,2025-04,True
SYN-EMP-003858,Sales,Senior Officer,14,1.3,802000.00,64160.00,7,40100.00,10,2,720523.29,2025-03,True
SYN-EMP-003859,Claims,Team Lead,15,1.4,895000.00,71600.00,8,0.00,5,2,793249.19,2025-02,True
SYN-EMP-003860,Policy,Manager,16,1.5,988000.00,79040.00,9,9880.00,6,2,889718.19,2025-01,True
SYN-EMP-003861,Finance,Assistant,17,1.6,756000.00,60480.00,10,15120.00,7,2,648443.04,2024-12,True
SYN-EMP-003862,Customer Service,Officer,18,1.7,849000.00,67920.00,11,25470.00,8,2,771979.36,2024-11,True
SYN-EMP-003863,IT,Senior Officer,19,1.8,942000.00,75360.00,12,37680.00,9,2,831335.83,2024-10,True
SYN-EMP-003864,Sales,Team Lead,20,1.9,1035000.00,82800.00,13,51750.00,10,2,936562.34,2024-09,True
SYN-EMP-003865,Claims,Manager,0,2.0,540000.00,43200.00,14,0.00,5,2,482071.92,2024-08,True
SYN-EMP-003866,Policy,Assistant,1,2.1,308000.00,24640.00,15,3080.00,6,2,293174.05,2024-07,True
SYN-EMP-003867,Finance,Officer,2,2.2,401000.00,32080.00,16,8020.00,7,2,355635.57,2024-06,True
SYN-EMP-003868,Customer Service,Senior Officer,3,2.3,494000.00,39520.00,17,14820.00,8,2,440446.12,2024-05,True
SYN-EMP-003869,IT,Team Lead,4,2.4,587000.00,46960.00,18,23480.00,9,2,531749.26,2024-04,True
SYN-EMP-003870,Sales,Manager,5,2.5,680000.00,54400.00,19,34000.00,10,2,634020.19,2024-03,True
SYN-EMP-003871,Claims,Assistant,6,2.6,448000.00,35840.00,20,0.00,5,2,394035.36,2024-02,True
SYN-EMP-003872,Policy,Officer,7,2.7,541000.00,43280.00,21,5410.00,6,2,471447.98,2024-01,True
SYN-EMP-003873,Finance,Senior Officer,8,2.8,634000.00,50720.00,22,12680.00,7,2,560345.39,2023-12,True
SYN-EMP-003874,Customer Service,Team Lead,9,2.9,727000.00,58160.00,23,21810.00,8,2,646605.02,2023-11,True
SYN-EMP-003875,IT,Manager,10,3.0,820000.00,65600.00,24,32800.00,9,2,732059.60,2023-10,True
SYN-EMP-003876,Sales,Assistant,11,3.1,588000.00,47040.00,0,29400.00,10,2,543219.87,2023-09,True
SYN-EMP-003877,Claims,Officer,12,3.2,681000.00,54480.00,1,0.00,5,2,618671.32,2023-08,True
SYN-EMP-003878,Policy,Senior Officer,13,3.3,774000.00,61920.00,2,7740.00,6,2,696892.31,2023-07,True
SYN-EMP-003879,Finance,Team Lead,14,3.4,867000.00,69360.00,3,17340.00,7,2,775187.28,2023-06,True
SYN-EMP-003880,Customer Service,Manager,15,3.5,960000.00,76800.00,4,28800.00,8,2,883188.73,2023-05,True
SYN-EMP-003881,IT,Assistant,16,3.6,728000.00,58240.00,5,29120.00,9,2,684524.19,2023-04,True
SYN-EMP-003882,Sales,Officer,17,3.7,821000.00,65680.00,6,41050.00,10,2,765332.45,2023-03,True
SYN-EMP-003883,Claims,Senior Officer,18,3.8,914000.00,73120.00,7,0.00,5,2,834952.14,2023-02,True
SYN-EMP-003884,Policy,Team Lead,19,3.9,1007000.00,80560.00,8,10070.00,6,2,923632.08,2023-01,True
SYN-EMP-003885,Finance,Manager,20,4.0,1100000.00,88000.00,9,22000.00,7,2,1042983.41,2022-12,True
SYN-EMP-003886,Customer Service,Assistant,0,4.1,280000.00,22400.00,10,8400.00,8,2,246800.15,2022-11,True
SYN-EMP-003887,IT,Officer,1,4.2,373000.00,29840.00,11,14920.00,9,2,365226.49,2022-10,True
SYN-EMP-003888,Sales,Senior Officer,2,4.3,466000.00,37280.00,12,23300.00,10,2,412578.54,2022-09,True
SYN-EMP-003889,Claims,Team Lead,3,4.4,559000.00,44720.00,13,0.00,5,2,508264.09,2022-08,True
