id,admin_note,admin_signature,admin_signed_at,agent_note,agent_signature,agent_signed_at,common_info,coverage_amount,created_at,documents_path,duration,extra_info,form_data,notes,policy_number,premium_amount,revision_deadline,risk_level,status,updated_at,agent_id,customer_id,package_id
201051,Synthetic admin review completed,,2022-12-23 21:36:25,Synthetic agent verification,,2022-12-21 21:36:25,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",13138189.55,2022-12-19 21:36:25,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201051,16422.74,,LOW,APPROVED,2022-12-22 21:36:25,100052,101302,9120
201052,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",4320653.02,2022-05-31 10:26:26,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,6300.95,2022-06-07 10:26:26,HIGH,REVISION_REQUESTED,2022-06-05 10:26:26,100053,101303,9121
201053,Synthetic admin review completed,,2022-11-15 12:55:26,Synthetic agent verification,,2022-11-13 12:55:26,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",14875118.65,2022-11-11 12:55:26,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,SYN-POL-201053,24791.86,,MEDIUM,APPROVED,2022-11-21 12:55:26,100054,101304,9122
201054,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",14119861.13,2023-11-06 09:19:17,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,26474.74,,HIGH,REJECTED,2023-11-09 09:19:17,100055,101305,9123
201055,Synthetic admin review completed,,2026-02-08 02:44:37,Synthetic agent verification,,2026-02-06 02:44:37,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",27715958.74,2026-02-04 02:44:37,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201055,57741.58,,LOW,APPROVED,2026-02-10 02:44:37,100056,101306,9124
201056,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",9435573.00,2023-07-10 11:58:41,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,9828.72,,MEDIUM,PENDING,2023-07-18 11:58:41,100057,101307,9101
201057,Synthetic admin review completed,,2023-07-23 15:03:08,Synthetic agent verification,,2023-07-21 15:03:08,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",13448278.58,2023-07-19 15:03:08,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201057,16810.35,,LOW,APPROVED,2023-07-23 15:03:08,100058,101308,9102
201058,Synthetic admin review completed,,2024-01-03 05:48:35,Synthetic agent verification,,2024-01-01 05:48:35,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",9249415.20,2023-12-30 05:48:35,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201058,13488.73,,LOW,APPROVED,2024-01-06 05:48:35,100059,101309,9103
201059,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",16758037.06,2024-03-20 13:47:37,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,27930.06,,LOW,PENDING,2024-04-01 13:47:37,100060,101310,9104
201060,,,,Synthetic agent verification,,2023-05-09 14:11:31,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",6333250.15,2023-05-07 14:11:31,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,11874.84,,LOW,VERIFIED,2023-05-14 14:11:31,100061,101311,9105
201061,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",10784840.05,2026-08-05 06:15:54,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,22468.42,,MEDIUM,PENDING,2026-08-08 06:15:54,100062,101312,9106
201062,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",7693150.75,2022-10-15 15:04:51,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,8013.70,2022-10-22 15:04:51,MEDIUM,REVISION_REQUESTED,2022-10-19 15:04:51,100063,101313,9107
201063,Synthetic admin review completed,,2022-10-19 20:53:29,Synthetic agent verification,,2022-10-17 20:53:29,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",2808445.97,2022-10-15 20:53:29,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201063,3510.56,,LOW,APPROVED,2022-10-27 20:53:29,100064,101314,9108
201064,Synthetic admin review completed,,2022-06-25 14:46:30,Synthetic agent verification,,2022-06-23 14:46:30,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",7127757.93,2022-06-21 14:46:30,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201064,10394.65,,LOW,APPROVED,2022-07-03 14:46:30,100065,101315,9109
201065,Synthetic admin review completed,,2023-10-22 10:00:34,Synthetic agent verification,,2023-10-20 10:00:34,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",6649979.97,2023-10-18 10:00:34,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201065,11083.30,,LOW,APPROVED,2023-10-24 10:00:34,100066,101316,9110
201066,Synthetic admin review completed,,2023-02-01 11:48:30,Synthetic agent verification,,2023-01-30 11:48:30,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",15871811.43,2023-01-28 11:48:30,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,SYN-POL-201066,29759.65,,LOW,APPROVED,2023-02-01 11:48:30,100067,101317,9111
201067,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",15307624.74,2021-12-10 13:54:02,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,31890.88,,MEDIUM,PENDING,2021-12-21 13:54:02,100068,101318,9112
201068,,,,Synthetic agent verification,,2023-01-08 19:23:04,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",11007685.77,2023-01-06 19:23:04,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,11466.34,,MEDIUM,VERIFIED,2023-01-18 19:23:04,100069,101319,9113
201069,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",9110321.60,2022-11-15 05:11:59,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,11387.90,,LOW,PENDING,2022-11-26 05:11:59,100070,101320,9114
201070,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",11890143.56,2022-04-12 03:02:47,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,17339.79,2022-04-19 03:02:47,LOW,REVISION_REQUESTED,2022-04-22 03:02:47,100071,101321,9115
201071,Synthetic admin review completed,,2023-01-27 20:43:04,Synthetic agent verification,,2023-01-25 20:43:04,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",3978462.62,2023-01-23 20:43:04,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201071,6630.77,,LOW,APPROVED,2023-01-28 20:43:04,100072,101322,9116
201072,Synthetic admin review completed,,2023-07-07 16:12:21,Synthetic agent verification,,2023-07-05 16:12:21,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",10758183.99,2023-07-03 16:12:21,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201072,20171.59,,LOW,APPROVED,2023-07-13 16:12:21,100073,101323,9117
201073,,,,Synthetic agent verification,,2022-05-28 18:21:21,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",5098508.65,2022-05-26 18:21:21,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10621.89,,LOW,VERIFIED,2022-05-31 18:21:21,100074,101324,9118
201074,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",5309845.85,2025-08-25 17:29:17,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5531.09,2025-09-01 17:29:17,LOW,REVISION_REQUESTED,2025-09-01 17:29:17,100075,101325,9119
201075,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",32734916.93,2021-09-13 00:59:41,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,40918.65,2021-09-20 00:59:41,LOW,REVISION_REQUESTED,2021-09-20 00:59:41,100076,101326,9120
201076,,,,Synthetic agent verification,,2022-02-11 00:46:21,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",6702229.68,2022-02-09 00:46:21,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,9774.08,,LOW,VERIFIED,2022-02-13 00:46:21,100077,101327,9121
201077,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",5185728.88,2026-06-16 01:08:43,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,8642.88,,LOW,REJECTED,2026-06-27 01:08:43,100078,101328,9122
201078,Synthetic admin review completed,,2025-01-11 22:12:49,Synthetic agent verification,,2025-01-09 22:12:49,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",4721326.69,2025-01-07 22:12:49,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201078,8852.49,,MEDIUM,APPROVED,2025-01-09 22:12:49,100079,101329,9123
201079,,,,Synthetic agent verification,,2022-12-20 18:28:55,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",26148576.58,2022-12-18 18:28:55,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,54476.20,,MEDIUM,VERIFIED,2022-12-21 18:28:55,100080,101330,9124
201080,Synthetic admin review completed,,2022-05-22 06:57:27,Synthetic agent verification,,2022-05-20 06:57:27,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",2061169.86,2022-05-18 06:57:27,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201080,2147.05,,MEDIUM,APPROVED,2022-05-29 06:57:27,100081,101331,9101
201081,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",3428899.67,2026-02-26 00:18:58,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,4286.12,,LOW,PENDING,2026-02-27 00:18:58,100082,101332,9102
201082,,,,Synthetic agent verification,,2026-04-12 05:48:13,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",23666881.72,2026-04-10 05:48:13,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,34514.20,,MEDIUM,VERIFIED,2026-04-12 05:48:13,100083,101333,9103
201083,Synthetic admin review completed,,2023-01-26 09:42:37,Synthetic agent verification,,2023-01-24 09:42:37,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",32406951.90,2023-01-22 09:42:37,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201083,54011.59,,LOW,APPROVED,2023-01-24 09:42:37,100084,101334,9104
201084,,,,Synthetic agent verification,,2025-02-08 13:04:27,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",4366725.82,2025-02-06 13:04:27,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,8187.61,,MEDIUM,VERIFIED,2025-02-09 13:04:27,100085,101335,9105
201085,Synthetic admin review completed,,2026-02-11 13:03:21,Synthetic agent verification,,2026-02-09 13:03:21,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",1620823.76,2026-02-07 13:03:21,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201085,3376.72,,LOW,APPROVED,2026-02-17 13:03:21,100086,101336,9106
201086,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",10384410.99,2024-02-08 22:09:31,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10817.09,,MEDIUM,REJECTED,2024-02-13 22:09:31,100087,101337,9107
201087,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",7239908.11,2022-03-22 19:27:13,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,9049.89,,LOW,PENDING,2022-03-25 19:27:13,100088,101338,9108
201088,Synthetic admin review completed,,2023-11-14 13:58:26,Synthetic agent verification,,2023-11-12 13:58:26,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",11625447.01,2023-11-10 13:58:26,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201088,16953.78,,LOW,APPROVED,2023-11-20 13:58:26,100089,101339,9109
201089,Synthetic admin review completed,,2022-08-20 00:06:00,Synthetic agent verification,,2022-08-18 00:06:00,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",2454646.56,2022-08-16 00:06:00,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201089,4091.08,,LOW,APPROVED,2022-08-18 00:06:00,100090,101340,9110
201090,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",4025749.92,2024-12-15 21:47:37,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,7548.28,2024-12-22 21:47:37,LOW,REVISION_REQUESTED,2024-12-17 21:47:37,100091,101341,9111
201091,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",4067580.17,2025-11-16 00:08:27,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,8474.13,,LOW,REJECTED,2025-11-18 00:08:27,100092,101342,9112
201092,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",2081319.60,2022-02-06 18:25:44,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,2168.04,,LOW,REJECTED,2022-02-07 18:25:44,100093,101343,9113
201093,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",2387894.59,2023-04-01 00:00:22,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,2984.87,2023-04-08 00:00:22,LOW,REVISION_REQUESTED,2023-04-05 00:00:22,100094,101344,9114
201094,Synthetic admin review completed,,2024-08-10 03:55:01,Synthetic agent verification,,2024-08-08 03:55:01,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",13297032.41,2024-08-06 03:55:01,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201094,19391.51,,MEDIUM,APPROVED,2024-08-17 03:55:01,100095,101345,9115
201095,,,,Synthetic agent verification,,2024-01-07 13:41:45,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",23893534.63,2024-01-05 13:41:45,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,39822.56,,MEDIUM,VERIFIED,2024-01-11 13:41:45,100096,101346,9116
