id,admin_note,admin_signature,admin_signed_at,agent_note,agent_signature,agent_signed_at,common_info,coverage_amount,created_at,documents_path,duration,extra_info,form_data,notes,policy_number,premium_amount,revision_deadline,risk_level,status,updated_at,agent_id,customer_id,package_id
201267,Synthetic admin review completed,,2024-01-10 18:41:19,Synthetic agent verification,,2024-01-08 18:41:19,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",8743159.49,2024-01-06 18:41:19,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201267,10928.95,,HIGH,APPROVED,2024-01-07 18:41:19,100068,101568,9120
201268,Synthetic admin review completed,,2025-03-19 21:56:41,Synthetic agent verification,,2025-03-17 21:56:41,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",8459875.28,2025-03-15 21:56:41,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201268,12337.32,,MEDIUM,APPROVED,2025-03-23 21:56:41,100069,101569,9121
201269,,,,Synthetic agent verification,,2024-09-05 02:50:12,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",14755219.55,2024-09-03 02:50:12,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,24592.03,,LOW,VERIFIED,2024-09-07 02:50:12,100070,101570,9122
201270,Synthetic admin review completed,,2026-06-01 11:07:14,Synthetic agent verification,,2026-05-30 11:07:14,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",13676520.84,2026-05-28 11:07:14,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201270,25643.48,,LOW,APPROVED,2026-06-01 11:07:14,100071,101571,9123
201271,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",26056338.78,2023-07-22 04:47:51,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,54284.04,,LOW,REJECTED,2023-08-02 04:47:51,100072,101572,9124
201272,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",9745330.39,2023-01-20 14:20:24,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10151.39,,HIGH,REJECTED,2023-01-24 14:20:24,100073,101573,9101
201273,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",4738236.79,2023-06-27 11:22:17,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5922.80,2023-07-04 11:22:17,MEDIUM,REVISION_REQUESTED,2023-07-09 11:22:17,100074,101574,9102
201274,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",19746355.93,2021-11-11 06:29:52,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,28796.77,2021-11-18 06:29:52,LOW,REVISION_REQUESTED,2021-11-16 06:29:52,100075,101575,9103
201275,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",15092826.96,2025-05-15 07:05:14,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,25154.71,,LOW,REJECTED,2025-05-16 07:05:14,100076,101576,9104
201276,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",7708255.98,2024-02-09 14:11:34,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,14452.98,,MEDIUM,PENDING,2024-02-11 14:11:34,100077,101577,9105
201277,,,,Synthetic agent verification,,2024-03-21 19:30:07,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",5593971.39,2024-03-19 19:30:07,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,11654.11,,LOW,VERIFIED,2024-03-20 19:30:07,100078,101578,9106
201278,Synthetic admin review completed,,2026-02-26 06:06:15,Synthetic agent verification,,2026-02-24 06:06:15,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",3998221.15,2026-02-22 06:06:15,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201278,4164.81,,LOW,APPROVED,2026-03-04 06:06:15,100079,101579,9107
201279,Synthetic admin review completed,,2022-06-13 07:26:36,Synthetic agent verification,,2022-06-11 07:26:36,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",17611617.30,2022-06-09 07:26:36,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201279,22014.52,,MEDIUM,APPROVED,2022-06-13 07:26:36,100080,101580,9108
201280,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",10097900.08,2026-06-02 11:21:39,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,14726.10,,MEDIUM,PENDING,2026-06-12 11:21:39,100081,101581,9109
201281,Synthetic admin review completed,,2025-09-15 20:26:08,Synthetic agent verification,,2025-09-13 20:26:08,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",15541987.30,2025-09-11 20:26:08,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201281,25903.31,,LOW,APPROVED,2025-09-18 20:26:08,100082,101582,9110
201282,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",3952578.53,2023-03-05 02:06:26,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,7411.08,,HIGH,CANCELLED,2023-03-16 02:06:26,100083,101583,9111
201283,Synthetic admin review completed,,2023-07-05 12:39:07,Synthetic agent verification,,2023-07-03 12:39:07,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",3135906.09,2023-07-01 12:39:07,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201283,6533.14,,MEDIUM,APPROVED,2023-07-05 12:39:07,100084,101584,9112
201284,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",10201833.98,2024-08-03 00:23:22,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10626.91,2024-08-10 00:23:22,MEDIUM,REVISION_REQUESTED,2024-08-08 00:23:22,100085,101585,9113
201285,Synthetic admin review completed,,2022-12-25 14:07:37,Synthetic agent verification,,2022-12-23 14:07:37,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",16998022.28,2022-12-21 14:07:37,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201285,21247.53,,LOW,APPROVED,2022-12-28 14:07:37,100086,101586,9114
201286,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",18717180.77,2023-08-18 05:45:33,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,27295.89,,LOW,CANCELLED,2023-08-21 05:45:33,100087,101587,9115
201287,Synthetic admin review completed,,2024-02-15 18:00:36,Synthetic agent verification,,2024-02-13 18:00:36,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",24934573.34,2024-02-11 18:00:36,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,SYN-POL-201287,41557.62,,MEDIUM,APPROVED,2024-02-12 18:00:36,100088,101588,9116
201288,Synthetic admin review completed,,2023-12-17 14:47:06,Synthetic agent verification,,2023-12-15 14:47:06,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",10067808.01,2023-12-13 14:47:06,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201288,18877.14,,MEDIUM,APPROVED,2023-12-15 14:47:06,100089,101589,9117
201289,Synthetic admin review completed,,2023-06-26 03:08:21,Synthetic agent verification,,2023-06-24 03:08:21,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",3249847.53,2023-06-22 03:08:21,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201289,6770.52,,LOW,APPROVED,2023-06-29 03:08:21,100090,101590,9118
201290,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",20490526.79,2024-03-05 22:57:13,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,21344.30,2024-03-12 22:57:13,MEDIUM,REVISION_REQUESTED,2024-03-09 22:57:13,100091,101591,9119
201291,Synthetic admin review completed,,2026-08-28 10:19:37,Synthetic agent verification,,2026-08-26 10:19:37,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",4938421.38,2026-08-24 10:19:37,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201291,6173.03,,MEDIUM,APPROVED,2026-08-27 10:19:37,100092,101592,9120
201292,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",6867115.56,2025-05-29 20:20:31,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10014.54,,LOW,CANCELLED,2025-06-10 20:20:31,100093,101593,9121
201293,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",15313432.97,2026-06-30 20:00:35,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,25522.39,,LOW,PENDING,2026-07-10 20:00:35,100094,101594,9122
201294,,,,Synthetic agent verification,,2026-03-24 04:53:09,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",4625533.18,2026-03-22 04:53:09,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,8672.87,,LOW,VERIFIED,2026-03-26 04:53:09,100095,101595,9123
201295,Synthetic admin review completed,,2024-04-13 20:13:50,Synthetic agent verification,,2024-04-11 20:13:50,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",20063802.25,2024-04-09 20:13:50,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201295,41799.59,,MEDIUM,APPROVED,2024-04-16 20:13:50,100096,101596,9124
201296,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",7604111.96,2023-10-14 17:57:03,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,7920.95,,LOW,CANCELLED,2023-10-19 17:57:03,100097,101597,9101
201297,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",14384074.86,2025-06-22 17:18:56,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,17980.09,,MEDIUM,REJECTED,2025-07-03 17:18:56,100098,101598,9102
201298,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",11634107.11,2022-11-16 12:14:55,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,16966.41,2022-11-23 12:14:55,LOW,REVISION_REQUESTED,2022-11-19 12:14:55,100099,101599,9103
201299,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",16940471.36,2024-05-06 03:37:58,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,28234.12,,MEDIUM,PENDING,2024-05-14 03:37:58,100100,101600,9104
201300,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",6055076.32,2022-10-09 12:13:12,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,11353.27,,MEDIUM,CANCELLED,2022-10-17 12:13:12,100101,101601,9105
201301,,,,Synthetic agent verification,,2022-05-01 09:23:41,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",9493577.44,2022-04-29 09:23:41,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,19778.29,,LOW,VERIFIED,2022-05-10 09:23:41,100102,101602,9106
201302,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",9019180.64,2025-05-01 06:08:04,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,9394.98,2025-05-08 06:08:04,LOW,REVISION_REQUESTED,2025-05-11 06:08:04,100103,101603,9107
201303,,,,Synthetic agent verification,,2023-12-23 23:19:17,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",3555888.66,2023-12-21 23:19:17,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,4444.86,,HIGH,VERIFIED,2023-12-31 23:19:17,100104,101604,9108
201304,Synthetic admin review completed,,2023-12-24 02:52:25,Synthetic agent verification,,2023-12-22 02:52:25,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",5087441.68,2023-12-20 02:52:25,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201304,7419.19,,LOW,APPROVED,2023-12-31 02:52:25,100105,101605,9109
201305,Synthetic admin review completed,,2023-09-28 05:27:20,Synthetic agent verification,,2023-09-26 05:27:20,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",14755852.44,2023-09-24 05:27:20,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201305,24593.09,,LOW,APPROVED,2023-09-27 05:27:20,100106,101606,9110
201306,Synthetic admin review completed,,2025-07-07 12:49:09,Synthetic agent verification,,2025-07-05 12:49:09,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",9058910.50,2025-07-03 12:49:09,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201306,16985.46,,HIGH,APPROVED,2025-07-11 12:49:09,100107,101607,9111
201307,,,,Synthetic agent verification,,2023-03-16 13:42:08,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",10031531.89,2023-03-14 13:42:08,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,20899.02,,LOW,VERIFIED,2023-03-17 13:42:08,100108,101608,9112
201308,Synthetic admin review completed,,2026-04-30 00:51:06,Synthetic agent verification,,2026-04-28 00:51:06,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",1638807.05,2026-04-26 00:51:06,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201308,1707.09,,LOW,APPROVED,2026-05-06 00:51:06,100109,101609,9113
201309,Synthetic admin review completed,,2022-03-07 16:22:31,Synthetic agent verification,,2022-03-05 16:22:31,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",16317427.69,2022-03-03 16:22:31,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201309,20396.78,,MEDIUM,APPROVED,2022-03-15 16:22:31,100110,101610,9114
201310,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",11412162.53,2022-07-26 20:28:04,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,16642.74,2022-08-02 20:28:04,LOW,REVISION_REQUESTED,2022-08-03 20:28:04,100111,101611,9115
201311,Synthetic admin review completed,,2022-04-27 22:07:01,Synthetic agent verification,,2022-04-25 22:07:01,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",14734903.53,2022-04-23 22:07:01,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201311,24558.17,,LOW,APPROVED,2022-04-25 22:07:01,100112,101612,9116
201312,Synthetic admin review completed,,2022-05-10 05:38:07,Synthetic agent verification,,2022-05-08 05:38:07,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",5247708.14,2022-05-06 05:38:07,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201312,9839.45,,LOW,APPROVED,2022-05-11 05:38:07,100113,101613,9117
